Ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
AAPL,2024-05-08 00:00:00-04:00,181.9906787165348,182.20964601288568,180.59724908638574,181.88119506835938,45057100.0,0.0,0.0,
AAPL,2024-05-09 00:00:00-04:00,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000.0,0.0,0.0,
AAPL,2024-05-10 00:00:00-04:00,184.280653249985,184.47001925959685,181.51994258592455,182.43685913085938,50759500.0,0.25,0.0,
AAPL,2024-05-13 00:00:00-04:00,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800.0,0.0,0.0,
AAPL,2024-05-14 00:00:00-04:00,186.88188838827716,187.66925062518712,185.66597383097238,186.80215454101562,52393600.0,0.0,0.0,
AAPL,2024-05-15 00:00:00-04:00,187.28058361009533,190.01139602124525,186.7423838683229,189.0845184326172,70400000.0,0.0,0.0,
AAPL,2024-05-16 00:00:00-04:00,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200.0,0.0,0.0,
AAPL,2024-05-17 00:00:00-04:00,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900.0,0.0,0.0,
AAPL,2024-05-20 00:00:00-04:00,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300.0,0.0,0.0,
AAPL,2024-05-21 00:00:00-04:00,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400.0,0.0,0.0,
AAPL,2024-05-22 00:00:00-04:00,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500.0,0.0,0.0,
AAPL,2024-05-23 00:00:00-04:00,190.34028576334703,190.3602230291439,186.00486572472462,186.2540283203125,51005900.0,0.0,0.0,
AAPL,2024-05-24 00:00:00-04:00,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600.0,0.0,0.0,
AAPL,2024-05-28 00:00:00-04:00,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100.0,0.0,0.0,
AAPL,2024-05-29 00:00:00-04:00,188.97488815842905,191.60604467860838,188.87521703261189,189.65260314941406,53068000.0,0.0,0.0,
AAPL,2024-05-30 00:00:00-04:00,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900.0,0.0,0.0,
AAPL,2024-05-31 00:00:00-04:00,190.79874896001851,191.92496874276912,189.27387511297837,191.6060333251953,75158300.0,0.0,0.0,
AAPL,2024-06-03 00:00:00-04:00,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500.0,0.0,0.0,
AAPL,2024-06-04 00:00:00-04:00,193.98801176077237,194.66574186569684,192.38340418619828,193.69898986816406,47471400.0,0.0,0.0,
AAPL,2024-06-05 00:00:00-04:00,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800.0,0.0,0.0,
AAPL,2024-06-06 00:00:00-04:00,195.03450583879902,195.84179017422778,193.5195930765027,193.82855224609375,41181800.0,0.0,0.0,
AAPL,2024-06-07 00:00:00-04:00,193.99798178181695,196.28031956711487,193.48969558531903,196.23048400878906,53103900.0,0.0,0.0,
AAPL,2024-06-10 00:00:00-04:00,196.2404356269631,196.63910486677477,191.50634675889475,192.4730987548828,97262100.0,0.0,0.0,
AAPL,2024-06-11 00:00:00-04:00,193.00133588013964,206.46609195915696,192.9814138224934,206.45611572265625,172373300.0,0.0,0.0,
AAPL,2024-06-12 00:00:00-04:00,206.67538853844061,219.46241499269527,206.20696163392407,212.35630798339844,198134300.0,0.0,0.0,
AAPL,2024-06-13 00:00:00-04:00,214.02069454325613,216.02395620562416,210.89121315624297,213.52236938476562,97862700.0,0.0,0.0,
AAPL,2024-06-14 00:00:00-04:00,213.13367378271622,214.44924427717243,210.59221246372425,211.77822875976562,70122700.0,0.0,0.0,
AAPL,2024-06-17 00:00:00-04:00,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300.0,0.0,0.0,
AAPL,2024-06-18 00:00:00-04:00,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300.0,0.0,0.0,
AAPL,2024-06-20 00:00:00-04:00,213.21339445126264,213.5223688231627,208.1504242370716,208.97763061523438,86172500.0,0.0,0.0,
AAPL,2024-06-21 00:00:00-04:00,209.68527826262047,211.18025387128242,206.4162661482939,206.7949981689453,246421400.0,0.0,0.0,
AAPL,2024-06-24 00:00:00-04:00,207.02421872275744,211.9875333707341,205.89799892378585,207.44281005859375,80727000.0,0.0,0.0,
AAPL,2024-06-25 00:00:00-04:00,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900.0,0.0,0.0,
AAPL,2024-06-26 00:00:00-04:00,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200.0,0.0,0.0,
AAPL,2024-06-27 00:00:00-04:00,213.97087836680484,215.01736433595826,211.63872006367095,213.3828582763672,49772700.0,0.0,0.0,
AAPL,2024-06-28 00:00:00-04:00,215.04724812174294,215.34624626528088,209.5955695452833,209.91448974609375,82542700.0,0.0,0.0,
AAPL,2024-07-01 00:00:00-04:00,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900.0,0.0,0.0,
AAPL,2024-07-02 00:00:00-04:00,215.42597092933886,219.64181293490427,214.3795002092306,219.5321807861328,58046200.0,0.0,0.0,
AAPL,2024-07-03 00:00:00-04:00,219.26308073535034,220.80789184570312,218.29632866276663,220.80789184570312,37369800.0,0.0,0.0,
AAPL,2024-07-05 00:00:00-04:00,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400.0,0.0,0.0,
AAPL,2024-07-08 00:00:00-04:00,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900.0,0.0,0.0,
AAPL,2024-07-09 00:00:00-04:00,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100.0,0.0,0.0,
AAPL,2024-07-10 00:00:00-04:00,228.5319341376685,232.29927134034506,228.48209857735924,232.19960021972656,62627700.0,0.0,0.0,
AAPL,2024-07-11 00:00:00-04:00,230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600.0,0.0,0.0,
AAPL,2024-07-12 00:00:00-04:00,228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500.0,0.0,0.0,
AAPL,2024-07-15 00:00:00-04:00,235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300.0,0.0,0.0,
AAPL,2024-07-16 00:00:00-04:00,234.2128217621178,235.47857190808813,231.55176727169922,234.03343200683594,43234300.0,0.0,0.0,
AAPL,2024-07-17 00:00:00-04:00,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900.0,0.0,0.0,
AAPL,2024-07-18 00:00:00-04:00,229.50863493701104,229.66810263837593,221.52547133243425,223.42906188964844,66034600.0,0.0,0.0,
AAPL,2024-07-19 00:00:00-04:00,224.06694094221692,226.04030439428965,222.53209087352224,223.5586395263672,49151500.0,0.0,0.0,
AAPL,2024-07-22 00:00:00-04:00,226.24957960487185,227.01700459563804,222.34271224556252,223.20980834960938,48201800.0,0.0,0.0,
AAPL,2024-07-23 00:00:00-04:00,223.61844622977043,226.17984506717187,221.9341046141529,224.2563018798828,39960300.0,0.0,0.0,
AAPL,2024-07-24 00:00:00-04:00,223.24967028544495,224.04699357799979,216.40268749627205,217.80795288085938,61777600.0,0.0,0.0,
AAPL,2024-07-25 00:00:00-04:00,218.19665359620475,220.11023564894725,213.9010930254534,216.76148986816406,51391200.0,0.0,0.0,
AAPL,2024-07-26 00:00:00-04:00,217.96741565742542,218.75477790382115,215.2864239407029,217.2299041748047,41601300.0,0.0,0.0,
AAPL,2024-07-29 00:00:00-04:00,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800.0,0.0,0.0,
AAPL,2024-07-30 00:00:00-04:00,218.45580119769897,219.5919820328496,215.39607720378967,218.06710815429688,41643800.0,0.0,0.0,
AAPL,2024-07-31 00:00:00-04:00,220.6982497488722,223.07028238181744,219.89096542123676,221.3361053466797,50036300.0,0.0,0.0,
AAPL,2024-08-01 00:00:00-04:00,223.618417993468,223.72805013234773,216.29304757526307,217.62855529785156,62501000.0,0.0,0.0,
AAPL,2024-08-02 00:00:00-04:00,218.41592196270943,224.84432899946665,216.98075820790513,219.12355041503906,105568600.0,0.0,0.0,
AAPL,2024-08-05 00:00:00-04:00,198.42310739676375,212.7848420736874,195.34346157584417,208.5690155029297,119548600.0,0.0,0.0,
AAPL,2024-08-06 00:00:00-04:00,204.61231506511243,209.28660752946874,200.39648844230862,206.5358428955078,69660500.0,0.0,0.0,
AAPL,2024-08-07 00:00:00-04:00,206.20693999643444,212.92436846093156,205.69865382063958,209.11717224121094,63516400.0,0.0,0.0,
AAPL,2024-08-08 00:00:00-04:00,212.39614722358988,213.4824924067945,208.13048513245963,212.59547424316406,47161100.0,0.0,0.0,
AAPL,2024-08-09 00:00:00-04:00,211.38955402452135,216.05387055494424,211.259984607228,215.51568603515625,42201600.0,0.0,0.0,
AAPL,2024-08-12 00:00:00-04:00,215.59550663031672,219.02793942662467,215.12653755613,217.0522918701172,38028100.0,0.25,0.0,
AAPL,2024-08-13 00:00:00-04:00,218.52904142421028,221.4027217224782,218.52904142421028,220.78408813476562,44155300.0,0.0,0.0,
AAPL,2024-08-14 00:00:00-04:00,220.08562480803565,222.54021400164925,219.21752501736546,221.23309326171875,41960600.0,0.0,0.0,
AAPL,2024-08-15 00:00:00-04:00,224.10676986474735,224.8551228159093,222.27079905335071,224.22650146484375,46414000.0,0.0,0.0,
AAPL,2024-08-16 00:00:00-04:00,223.42826155403992,226.33187474025672,223.15885022096822,225.5535888671875,44340200.0,0.0,0.0,
AAPL,2024-08-19 00:00:00-04:00,225.22429606357244,225.49370737790127,222.55017371179113,225.3939208984375,40687800.0,0.0,0.0,
AAPL,2024-08-20 00:00:00-04:00,225.27420804373648,226.6711275207631,224.95490346311303,226.0125732421875,30299000.0,0.0,0.0,
AAPL,2024-08-21 00:00:00-04:00,226.0225636042008,227.47934890039068,224.55579052395228,225.90281677246094,34765500.0,0.0,0.0,
AAPL,2024-08-22 00:00:00-04:00,227.28974628083643,227.8385414771675,223.4082896744648,224.0369110107422,43695300.0,0.0,0.0,
AAPL,2024-08-23 00:00:00-04:00,225.16444130741013,227.7188169640382,223.83736023691762,226.3418426513672,38677300.0,0.0,0.0,
AAPL,2024-08-26 00:00:00-04:00,226.2620154817008,226.7808777924977,223.39832305195915,226.68109130859375,30602200.0,0.0,0.0,
AAPL,2024-08-27 00:00:00-04:00,225.50369501854036,228.34744239539063,224.39613201364162,227.52923583984375,35934600.0,0.0,0.0,
AAPL,2024-08-28 00:00:00-04:00,227.4194670399241,229.35520907583674,225.18438078371824,225.99261474609375,38052200.0,0.0,0.0,
AAPL,2024-08-29 00:00:00-04:00,229.59470189609323,232.4085012026452,228.37737982242845,229.28536987304688,51906300.0,0.0,0.0,
AAPL,2024-08-30 00:00:00-04:00,229.6844899472923,229.89402024722435,226.98043458769098,228.49710083007812,52990800.0,0.0,0.0,
AAPL,2024-09-03 00:00:00-04:00,228.04809790202157,228.4971066385697,220.68429981162342,222.28079223632812,50190600.0,0.0,0.0,
AAPL,2024-09-04 00:00:00-04:00,221.17322424578342,221.29295584608857,217.0023958735564,220.36500549316406,43840200.0,0.0,0.0,
AAPL,2024-09-05 00:00:00-04:00,221.14329437614535,224.98483044961614,221.03353533260162,221.8916473388672,36615400.0,0.0,0.0,
AAPL,2024-09-06 00:00:00-04:00,223.45818364879955,224.74535922490057,219.2873705935476,220.33506774902344,48423000.0,0.0,0.0,
AAPL,2024-09-09 00:00:00-04:00,220.3350822772696,220.7840910234286,216.23410730849415,220.4248809814453,67180000.0,0.0,0.0,
AAPL,2024-09-10 00:00:00-04:00,218.43922835246784,220.9936039050013,216.25403537150672,219.62661743164062,51591000.0,0.0,0.0,
AAPL,2024-09-11 00:00:00-04:00,220.97367404683663,222.6000841658612,217.41150656335964,222.17103576660156,44587100.0,0.0,0.0,
AAPL,2024-09-12 00:00:00-04:00,222.01138090428717,223.0590781064196,219.33727360197898,222.28079223632812,37498200.0,0.0,0.0,
AAPL,2024-09-13 00:00:00-04:00,223.08899783711732,223.54797910505988,221.42266715079168,222.01136779785156,36766600.0,0.0,0.0,
AAPL,2024-09-16 00:00:00-04:00,216.0644583037111,216.74297289953918,213.4502168549942,215.84495544433594,59357400.0,0.0,0.0,
AAPL,2024-09-17 00:00:00-04:00,215.27619443719672,216.42366284814068,214.02893954474482,216.31390380859375,45519300.0,0.0,0.0,
AAPL,2024-09-18 00:00:00-04:00,217.07224903728172,222.22092099435915,217.06226125375574,220.20535278320312,59894900.0,0.0,0.0,
AAPL,2024-09-19 00:00:00-04:00,224.49591687958383,229.31531179988679,224.1367068474718,228.3673858642578,66781300.0,0.0,0.0,
AAPL,2024-09-20 00:00:00-04:00,229.46496974860833,232.57811312113958,227.12012443578536,227.6988525390625,318679900.0,0.0,0.0,
AAPL,2024-09-23 00:00:00-04:00,226.8407407931877,228.94610768522742,225.31410200503296,225.97265625,54146000.0,0.0,0.0,
AAPL,2024-09-24 00:00:00-04:00,228.14786961487798,228.8463445678705,225.2342838755063,226.8706817626953,43556100.0,0.0,0.0,
AAPL,2024-09-25 00:00:00-04:00,224.43603888049125,226.79085685048213,223.52804884217394,225.8728790283203,42308700.0,0.0,0.0,
AAPL,2024-09-26 00:00:00-04:00,226.80083714120576,227.99819881641105,224.9149883158055,227.02035522460938,36636700.0,0.0,0.0,
AAPL,2024-09-27 00:00:00-04:00,227.9582911728241,229.01596089620384,226.80083496693393,227.2897491455078,34026000.0,0.0,0.0,
AAPL,2024-09-30 00:00:00-04:00,229.5348054854851,232.48831176757812,229.1456625683617,232.48831176757812,54541900.0,0.0,0.0,
AAPL,2024-10-01 00:00:00-04:00,229.0159547825387,229.14565893600417,223.24864947388588,225.71322631835938,63285000.0,0.0,0.0,
AAPL,2024-10-02 00:00:00-04:00,225.3939223013361,226.8706678098605,222.53022998119604,226.28196716308594,32880600.0,0.0,0.0,
AAPL,2024-10-03 00:00:00-04:00,224.64557310138042,226.3119038145279,222.82957789090332,225.17440795898438,34044200.0,0.0,0.0,
AAPL,2024-10-04 00:00:00-04:00,227.39951613756347,227.49930262356304,223.63780617480538,226.30194091796875,37245100.0,0.0,0.0,
AAPL,2024-10-07 00:00:00-04:00,224.0069975750027,225.19438676879486,220.84396072803747,221.2031707763672,39505400.0,0.0,0.0,
AAPL,2024-10-08 00:00:00-04:00,223.80742742544692,225.4837307412941,222.75973024040246,225.27420043945312,31855700.0,0.0,0.0,
AAPL,2024-10-09 00:00:00-04:00,224.73538646570117,229.24546472466872,224.33627096325682,229.03591918945312,33591100.0,0.0,0.0,
AAPL,2024-10-10 00:00:00-04:00,227.279775108536,228.99599906464633,226.67111410985407,228.53700256347656,28183500.0,0.0,0.0,
AAPL,2024-10-11 00:00:00-04:00,228.79644988971887,228.9062089337624,226.84074743911052,227.05029296875,31759200.0,0.0,0.0,
AAPL,2024-10-14 00:00:00-04:00,228.19775690140833,231.22110160659443,228.09798564307096,230.79205322265625,39882100.0,0.0,0.0,
AAPL,2024-10-15 00:00:00-04:00,233.0969778733182,236.9684620133565,231.85969551276995,233.33645629882812,64751400.0,0.0,0.0,
AAPL,2024-10-16 00:00:00-04:00,231.09139869260778,231.61024577942743,229.33525401328018,231.27099609375,34082200.0,0.0,0.0,
AAPL,2024-10-17 00:00:00-04:00,232.9173703418766,233.3364614020046,230.0137723986246,231.6401824951172,32993800.0,0.0,0.0,
AAPL,2024-10-18 00:00:00-04:00,235.66133386929857,235.66133386929857,233.4961010856326,234.4839324951172,46431500.0,0.0,0.0,
