Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,SP100_EqualWeight
2024-01-17 00:00:00-05:00,-0.5173561,0.34679958,0.14944278,0.10757005,-0.26435837,-0.6991976,0.9008395,0.19768348,-1.4900255,-0.94672036,-1.0125986,0.01658141,1.2667031,-0.99625343,-0.95685416,-0.39387292,-0.49913377,-0.040013272,-0.98321724,-2.9941242,-2.4705453,0.6589382,-1.7173511,-1.1292249,-0.9848963,0.3962051,0.8358353,-0.5732363,-0.5554216,-0.396723,-1.7490581,-0.95700306,-2.91242,-1.2241058,-0.90069944,-0.7141669,-0.27129477,-0.8517743,0.5698365,-1.0737543,-0.8259385,-0.71584344,-0.8595093,-0.7616438,0.091004066,-0.5270797,-2.1249423,-0.66078734,-0.95216566,-0.05605951,-0.53575367,0.0,0.024602206,-0.8919559,-0.29923585,-1.0796977,-0.21709737,0.024040705,0.61771125,-0.5662223,-1.1873306,0.24765433,-1.4492671,-0.5613812,-0.3038111,-1.8145757,-0.20498031,-3.4465542,-0.1890956,-0.8847867,-0.0027515986,-0.5835195,-0.13136896,0.16248038,-0.6002856,0.10014567,-0.84695274,-0.8464743,2.4636416,-1.2754873,-0.526306,-1.0032276,-1.337272,-0.9812203,-2.3431644,-0.1824894,-1.6516702,-0.50738263,0.72970283,-1.9826295,-0.89089525,1.1152781,-0.16935076,-0.4957041,-1.3533154,0.5240528,-1.0689815,-0.32038558,-0.46962488,-0.72678417,-0.45871013
2024-01-18 00:00:00-05:00,3.25707,0.777595,0.07898986,1.6683048,-0.4026109,0.7340926,1.5608417,0.13485038,-0.5074488,1.1798782,3.6460178,-0.66850793,4.21058,-0.22012594,-0.4010138,1.1149336,0.994378,0.22009297,-0.48675874,1.1735804,1.4781199,-0.16057599,0.44865072,-0.92004955,-0.59496206,0.45600304,1.1125768,0.894634,-4.0394797,-0.90832865,0.73427033,0.770317,2.069969,-1.0017568,1.3633455,0.32060733,0.9249903,1.3162154,-0.09251739,-1.2282206,1.469664,1.4207897,-0.07157148,0.61849564,1.1012822,0.45761546,1.4763259,1.9205165,3.6363096,0.4861941,0.19751203,0.28338078,0.2704358,-0.88407284,0.67913884,0.082537115,0.7720709,1.0990418,-0.53205955,0.27892417,0.4598589,2.1065702,0.33937353,-0.7363968,0.34707767,-0.60421175,1.129743,-1.0640138,1.0367895,0.119035505,2.5318258,1.8803627,2.1328475,0.43860105,-0.21315101,-0.5765155,0.061014213,-0.5549024,3.6734025,4.285089,0.49383205,1.7108039,-1.1505127,-1.2350965,-0.20404649,-0.06092871,-0.96582603,0.9587384,0.37741584,-1.7026204,2.7644382,-1.6382829,0.9244768,1.2745727,-1.641357,0.5663527,0.18008521,-0.4928138,1.347244,-0.18560974,0.79676336
2024-01-19 00:00:00-05:00,1.5533096,0.9001749,0.587614,1.2098551,3.0065649,2.3646677,7.1064105,1.0903404,-0.019619782,1.1986947,5.882461,1.8799644,1.6114568,1.5442748,1.5123523,2.4852552,1.2800862,0.03992539,0.80218625,1.6678786,1.7967408,0.037332017,1.9040899,2.449565,0.879077,1.1144896,2.3391492,1.0246271,0.006831447,0.29616365,0.34872636,2.094476,0.92179775,-0.31296027,1.3129771,1.0079063,-0.64155763,0.9801624,1.0300922,2.6894028,2.0553074,2.0211976,1.4035189,1.2601302,0.32479104,2.7811022,3.0166867,1.7698174,0.7770319,0.29153934,1.7261963,-0.548545,-0.11523999,0.83903265,-0.39385694,0.8156593,1.4069451,2.096075,-0.0822973,0.23176417,1.7276841,1.9461472,1.2401282,-0.27199686,0.2952534,1.7163233,1.218664,-0.6764997,-0.4862841,0.8321652,0.42226973,4.174615,0.8923688,-0.83149046,0.6764004,-0.38476047,2.3170798,-0.93357414,6.0074077,4.590833,0.070188954,0.55710053,1.6900469,0.2617176,-0.148069,1.6463366,0.53857255,1.346391,0.16375132,0.14630808,4.038107,-2.4751084,0.53783894,0.2299801,4.632624,1.029303,1.0015566,3.6175582,-0.5268351,0.15495281,1.2999908
2024-01-22 00:00:00-05:00,1.2163246,0.37628016,-0.4359503,0.9095915,-1.3016043,0.62473315,-3.4724233,0.76345545,0.07358862,-0.36049798,0.76783955,1.0045314,-0.041861963,1.024212,-0.3815359,-3.0551584,-1.4178554,-1.0776192,2.5621145,1.1883026,0.55240846,0.04978008,0.62282515,1.3283155,0.17612898,-0.35396865,-0.20649523,0.5851438,0.9696833,0.17575926,0.4886004,0.39818388,2.170652,-0.5232352,1.2959696,1.6874272,0.16843945,1.0939095,-10.15008,-0.53504115,-0.17570058,-0.26642537,0.98377705,-1.5783306,0.12950051,0.787266,0.1453825,1.3549156,0.26412418,0.48861828,-0.11743048,-0.4345646,-0.2233815,0.36589,0.21846166,-0.06818712,0.67997533,-0.7054186,0.3706375,-0.023124665,0.8854894,-0.4355287,0.24128434,0.37193635,0.45419335,0.45700923,-0.5417942,-0.7160365,0.57148343,-1.1986686,0.44586602,0.27399468,0.3920871,-0.4041523,0.10607831,0.19651905,4.886768,0.119154595,-3.1601307,0.598844,-0.5962886,-0.84167945,-0.23517472,-0.18852742,0.28244895,0.77984643,1.6070625,0.29723376,-0.47226822,-1.5976244,0.67951614,1.8726656,1.6048852,1.0899429,-0.54749316,0.110736944,0.6356464,0.85204494,0.0061648376,-0.13408795,-0.37050664
2024-01-23 00:00:00-05:00,0.6653266,1.2757748,-0.1663873,0.7216542,-1.0619848,-0.37540013,0.14270751,-0.08060351,-0.8626734,0.80114067,0.47602132,0.24863522,-1.595865,0.6758915,-0.03647592,-0.439236,-0.18388306,1.1095345,0.8705414,0.055414926,1.4712638,1.2310295,0.75654703,0.06169045,-0.06476976,-0.7104521,-1.2593589,0.36841944,1.5825697,-0.2807214,0.74625176,0.056047212,-1.3777887,0.5785878,-0.3744597,0.063817576,-0.15615173,-0.9753817,1.3387758,-0.25481364,0.6566792,0.7192233,-1.3447039,-1.6569023,0.94507015,0.64225566,1.3894545,0.82618374,-1.1708028,-1.6372225,-0.6584077,0.4700337,0.34934896,-0.19021338,-4.161219,-1.961039,-0.22512065,0.54958117,1.7642083,-0.1503405,-0.057565134,0.89580494,-11.035,-0.09883008,0.34329313,1.178109,0.6027538,0.9322728,1.3341317,1.3325387,0.12890832,0.36712354,1.5713007,1.53231,0.42388543,4.1390452,-1.5340935,-0.6815996,1.6316239,0.41210377,5.328174,-1.1819007,0.45575225,0.014535743,0.40839174,2.3214357,0.3704762,-0.47885334,-0.3893457,0.1628335,-0.28027356,0.49318883,0.09049674,0.9205573,0.45476925,0.02213652,6.6952834,1.2157509,0.25247815,1.1258088,-0.08138102
2024-01-24 00:00:00-05:00,-0.3483923,-1.9582007,-2.8333392,-0.25956064,1.5573174,0.23187636,5.8603463,-1.4229897,-2.7192674,0.54479605,2.2473977,0.18872568,1.2435011,0.6408184,0.18244615,0.17560689,-0.8592393,0.23943292,-0.075047895,0.6405223,-1.9147475,-1.6336977,-0.3412972,1.0249767,1.5557014,-0.15707424,0.0397391,-0.8693838,-1.211702,1.9917041,0.24518912,-1.5036588,-0.28794253,-1.1191267,-1.4512427,-0.44648802,4.735926,-0.015393816,0.06290471,-1.5044014,1.1232262,1.1289432,-0.35979608,-1.0006189,-1.5127604,-0.0057462775,0.40908235,0.05661721,-0.3607863,-0.53188807,0.89354676,-1.5705808,-1.6205342,0.63842916,-1.824093,-1.8277612,-0.013682091,0.12999377,-0.61819893,-1.876306,0.3167393,1.427825,-2.9760594,-1.261119,-0.80106944,0.9568867,0.9175194,-0.6448132,10.703182,-1.1187334,1.327281,2.4869184,2.2176492,-1.2168869,-0.35174805,-1.2079417,-3.346797,-1.0021836,-2.7168853,0.56676686,-0.0670086,0.076115705,-0.68835634,-0.91529423,-0.77839506,-2.966842,-1.1925147,-1.951945,-1.0626652,-0.6263735,-2.4492342,-0.44422638,-0.4109693,-2.1741755,1.2151557,0.14374766,-2.2495837,0.7532539,-1.4127779,1.7260681,0.114490435
2024-01-25 00:00:00-05:00,-0.1696673,0.554138,1.5166556,0.82408243,2.654669,-0.26026732,1.1442081,1.5580951,1.7534101,0.56097716,-1.9037097,1.2108396,-5.720824,1.2431769,0.78309685,0.18588644,0.5994218,-1.2539864,0.88246757,3.4711773,-0.6246822,1.423565,3.3561726,1.1137455,2.1701455,-0.9628357,0.77649987,1.9879133,-2.9653661,2.5186303,1.1843143,-0.5336646,1.4545494,1.2587316,1.9599484,1.3614779,1.7918768,0.0,0.8801927,1.3256524,2.1882272,2.1318026,0.8698113,1.0654472,1.3458742,9.486561,0.93706554,0.8346748,1.3240721,0.377451,1.4310848,0.42436343,0.5457652,-0.9594493,-0.14131229,0.72667,-0.43310162,-1.0750979,0.7437596,1.2629747,1.0189285,0.6347626,2.9386663,0.7012341,1.0514883,0.5138717,0.57383597,1.7014527,3.14387,0.009915856,0.42833823,0.4155752,0.60362613,0.5797093,-1.5764854,2.3007972,-1.7313488,0.36311895,-3.6655052,0.06478558,1.6202996,0.6192803,0.3623221,1.5249219,0.9470675,2.9975882,2.1408217,-0.32961524,0.34568733,-12.125293,-1.558174,-3.8637464,-0.3136196,1.9989724,0.77683634,0.35340488,2.4467072,0.7880443,1.4579353,2.5401638,0.43470857
2024-01-26 00:00:00-05:00,-0.90127575,-0.4420875,-0.39128605,-0.23391214,-1.3893836,0.7973352,-1.7079809,0.4866932,-1.4584684,0.86845964,-2.042277,7.103735,1.7782823,0.11979139,-0.018062806,0.46672127,-0.39976385,0.1814147,-0.11167093,-0.44551677,2.1676104,1.9822899,2.1868646,4.6548414,0.16064627,1.0266141,0.32613805,-0.36308384,1.4029685,0.38364878,0.15521327,2.4671304,0.5270986,0.14624868,-1.2260997,-0.6241811,-0.2971384,0.96975195,-0.8849822,0.056885377,0.09763024,0.21070921,-1.2830011,1.2337337,-0.37518677,-1.580624,-11.907169,-0.020265989,-0.0560022,-0.037591234,-0.38162556,0.35497344,0.14127176,1.8530356,-0.2621728,-0.047156345,0.39606676,-1.6654807,0.8590537,0.8742461,0.6961191,0.24417299,0.01038912,-0.02486556,0.57437974,-0.32946533,-0.2321724,0.86237043,1.4982176,1.9648786,0.35868475,-0.95103794,-0.31304517,0.7805024,0.0,0.33415616,-0.66827893,-0.39469895,1.7624769,-2.4276583,-0.58280456,0.20517327,0.51797354,-0.1877493,-0.60910785,0.6402945,0.24615178,1.694509,-0.24607027,0.33948153,-1.989012,1.986214,-0.48847002,-0.25671875,-0.397101,-1.7130516,0.26011238,0.88210785,0.87817574,0.8518513,0.27172625
2024-01-29 00:00:00-05:00,-0.35859087,-0.29805386,1.285606,0.61444324,2.6550238,-0.23010887,0.32722247,0.538865,0.92250234,1.3448966,1.0698196,-0.2829697,-0.13627234,0.5384457,1.0301765,0.97396475,0.17782284,0.34204093,0.8198283,1.275752,0.9971568,1.3642273,-0.324246,-0.17300515,-0.56134605,1.0380319,2.829177,0.2876901,0.6575319,-0.040215544,1.0314516,0.39912644,2.2336383,-0.10432871,-0.052605107,-1.3993298,-0.1094113,-0.06860639,-0.56587774,0.59692395,0.6827451,0.8673278,0.7332087,0.11257955,0.6194233,-0.14940843,0.4352885,1.7961872,1.1740831,-0.08777571,0.2612018,0.6063658,0.38856867,0.89947146,-0.4419509,-0.0660471,0.4674647,0.017092431,0.7718923,1.0399811,-0.7336205,1.7455623,0.40629002,0.820883,0.38073513,-0.12539147,1.4334193,1.8638794,0.9414108,1.0997472,2.3133693,2.3496232,-0.7763524,0.17276947,0.0363912,0.012807431,4.5259924,0.935601,3.20492,-0.7165517,-0.3649982,1.0775813,-0.15616277,0.1157518,-0.16203916,-0.2313456,-0.7086154,1.907445,0.5735045,4.190992,1.1883538,0.26629403,1.9884306,-0.8035064,0.7270179,2.134798,-0.8254805,0.059617113,0.46872896,0.12621965,0.83327395
2024-01-30 00:00:00-05:00,-1.9245847,0.6161927,0.026439067,-0.5490823,-0.3601794,1.4559541,-3.2446742,0.37325653,-1.7829392,-1.4014602,-0.7891525,1.6379473,-2.3149276,3.5108726,0.2504511,0.03573794,-0.8837438,-0.96250075,5.5072913,0.4979336,-1.0109434,0.3215882,1.1711152,0.093870245,2.1953304,0.96971685,-0.045158934,-0.09562662,0.50355196,0.6975945,-0.18860684,4.710825,-0.5641606,-0.25058344,-0.27364781,-1.7175343,1.4691517,2.1586509,-0.56910825,7.798815,-1.1560179,-1.3354026,1.6580768,0.39358974,1.4035954,0.39009434,-2.0985472,-0.7903458,-0.4931942,-0.3702305,2.0494277,0.28461432,0.55225635,-0.0030817406,0.8574579,1.2651134,1.0463548,0.80052894,0.8188017,-0.53752095,0.6395543,-0.23939171,-0.6536589,-0.17270549,0.31333277,0.9796084,-0.27580217,-0.4868223,-2.2473476,0.28879642,-0.19181061,0.49467647,0.36045095,0.8742146,-1.673932,0.85169023,-2.0479834,0.06544488,-0.1254674,-2.4458637,0.5772604,0.29851452,0.6881593,0.08671348,-1.7568486,1.6231743,-0.7066076,1.6762891,-0.852284,0.34567836,-1.6328605,-0.18432765,0.62404794,-8.201513,0.9080302,1.2752919,0.9988275,1.6683238,0.33324942,1.6677858,0.009852296
